Loan_ID,Member_ID,Book_ID,Loan_Date,Due_Date,Return_Date,Fine_Amount
3399,5932,931,2022-03-03,2022-03-26,2022-04-02,7
3400,4599,4070,2023-06-21,2023-07-02,2023-07-15,13
3401,1193,1190,2022-03-30,2022-04-25,2022-05-01,6
3402,3940,4112,2022-10-15,2022-11-08,2022-11-15,7
3403,191,3999,2023-03-31,2023-04-25,2023-05-09,14
3404,1845,9743,2022-03-28,2022-04-16,2022-04-30,14
3405,4746,3384,2023-01-07,2023-01-25,2023-01-28,3
3406,7519,7546,2022-01-03,2022-01-23,2022-01-26,3
3407,8352,1362,2023-08-29,2023-09-24,2023-09-29,5
3408,3260,8495,2023-12-07,2023-12-18,2023-12-22,4
3409,1644,6097,2022-10-25,2022-11-18,2022-12-02,14
3410,9824,2219,2022-09-01,2022-09-30,2022-10-14,14
3411,1902,8442,2023-03-19,2023-04-07,2023-04-13,6
3412,8161,7061,2022-08-12,2022-08-21,2022-08-27,6
3413,5331,3104,2023-01-20,2023-02-19,2023-03-01,10
3414,3525,9571,2023-03-18,2023-03-29,2023-04-11,13
3415,9604,5441,2023-12-10,2023-12-29,2024-01-02,4
3416,1097,6460,2023-09-22,2023-10-10,2023-10-11,1
3417,1602,2864,2023-03-30,2023-04-27,2023-05-11,14
3418,1624,8880,2023-11-29,2023-12-19,2024-01-02,14
3419,6540,2934,2023-11-18,2023-12-16,2023-12-16,0
3420,7275,9512,2022-04-05,2022-04-24,2022-04-29,5
3421,3338,9296,2023-07-03,2023-07-25,2023-07-29,4
3422,2542,9276,2022-10-14,2022-10-24,2022-11-01,8
3423,4231,8279,2022-09-21,2022-10-08,2022-10-15,7
3424,6305,1234,2023-03-28,2023-04-12,2023-04-22,10
3425,8086,6863,2022-03-16,2022-04-11,2022-04-12,1
3426,7550,4239,2022-07-07,2022-07-16,2022-07-22,6
3427,9679,54,2022-02-20,2022-03-18,2022-03-25,7
3428,3791,2522,2022-07-18,2022-08-17,2022-08-30,13
3429,9167,5720,2022-08-27,2022-09-05,2022-09-18,13
3430,6772,7676,2023-06-16,2023-07-03,2023-07-17,14
3431,2926,5096,2023-01-01,2023-01-17,2023-01-31,14
3432,9323,329,2022-12-16,2023-01-06,2023-01-15,9
3433,7218,5149,2022-03-02,2022-03-10,2022-03-13,3
3434,4023,7882,2022-03-07,2022-03-24,2022-03-29,5
3435,8339,6859,2022-12-31,2023-01-09,2023-01-10,1
3436,9474,6685,2022-01-04,2022-01-21,2022-01-31,10
3437,5217,8211,2022-12-29,2023-01-26,2023-01-28,2
3438,8782,8821,2023-09-28,2023-10-20,2023-10-29,9
3439,8548,5923,2022-10-01,2022-10-30,2022-10-30,0
3440,2674,5435,2022-05-15,2022-06-11,2022-06-22,11
3441,417,4933,2023-07-04,2023-07-23,2023-08-04,12
3442,7183,7934,2022-07-23,2022-08-22,2022-08-23,1
3443,653,6937,2023-02-03,2023-02-28,2023-03-09,9
3444,4919,412,2022-03-23,2022-04-06,2022-04-19,13
3445,8950,9414,2023-05-27,2023-06-17,2023-06-25,8
3446,6886,1468,2023-03-01,2023-03-25,2023-03-25,0
3447,3927,842,2023-10-06,2023-11-04,2023-11-06,2
3448,1981,5531,2022-09-29,2022-10-06,2022-10-19,13
3449,526,5818,2023-04-03,2023-04-27,2023-05-08,11
3450,7758,9125,2022-01-31,2022-02-10,2022-02-11,1
3451,2849,7404,2023-03-17,2023-03-31,2023-04-06,6
3452,1673,2973,2023-12-05,2023-12-17,2023-12-31,14
3453,5420,1654,2023-06-26,2023-07-21,2023-08-02,12
3454,6981,8592,2023-10-01,2023-10-19,2023-10-20,1
3455,8895,5111,2023-08-09,2023-09-07,2023-09-16,9
3456,3824,7191,2022-10-11,2022-11-10,2022-11-11,1
3457,8503,6927,2023-06-14,2023-06-24,2023-07-08,14
3458,9825,3331,2022-07-02,2022-07-31,2022-07-31,0
3459,2901,4756,2023-12-06,2024-01-01,2024-01-07,6
3460,1737,9628,2022-03-06,2022-03-14,2022-03-21,7
3461,6484,6062,2022-06-08,2022-06-29,2022-07-10,11
3462,8620,8676,2022-03-22,2022-04-07,2022-04-09,2
3463,3867,346,2022-01-08,2022-01-29,2022-02-09,11
3464,4629,2095,2022-08-04,2022-08-31,2022-09-04,4
3465,9406,5397,2022-02-22,2022-03-24,2022-03-30,6
3466,9740,850,2023-03-05,2023-04-01,2023-04-10,9
3467,1926,3799,2022-03-02,2022-04-01,2022-04-10,9
3468,2729,573,2023-08-26,2023-09-25,2023-09-25,0
3469,32,7175,2022-09-21,2022-10-10,2022-10-13,3
3470,8768,4711,2023-08-16,2023-09-02,2023-09-12,10
3471,7735,18,2022-04-10,2022-05-08,2022-05-21,13
3472,7070,3351,2022-02-01,2022-02-09,2022-02-19,10
3473,8496,1339,2023-03-27,2023-04-24,2023-05-06,12
3474,3685,624,2022-05-20,2022-06-13,2022-06-23,10
3475,4671,9703,2023-07-11,2023-08-04,2023-08-07,3
3476,3200,903,2023-08-28,2023-09-09,2023-09-11,2
3477,4626,1111,2022-09-22,2022-10-01,2022-10-06,5
3478,9335,1237,2022-02-03,2022-02-28,2022-03-05,5
3479,1174,7999,2023-07-16,2023-08-15,2023-08-25,10
3480,6807,2929,2023-06-08,2023-06-18,2023-07-02,14
3481,6891,8109,2022-11-28,2022-12-15,2022-12-17,2
3482,4462,6222,2022-10-03,2022-11-01,2022-11-07,6
3483,1674,6861,2022-06-25,2022-07-13,2022-07-18,5
3484,2958,2886,2023-08-21,2023-09-08,2023-09-10,2
3485,9869,2501,2022-03-31,2022-04-23,2022-04-24,1
3486,1094,5159,2023-10-17,2023-11-12,2023-11-25,13
3487,970,7112,2022-01-08,2022-01-28,2022-02-04,7
3488,4516,8461,2023-05-18,2023-06-17,2023-06-21,4
3489,581,5604,2023-02-02,2023-02-18,2023-03-02,12
3490,4894,5018,2023-04-08,2023-04-21,2023-04-22,1
3491,4778,2775,2023-09-20,2023-10-19,2023-10-20,1
3492,3445,6644,2022-05-18,2022-06-16,2022-06-29,13
3493,2808,8532,2023-07-05,2023-07-24,2023-08-07,14
3494,9874,1287,2022-12-06,2022-12-16,2022-12-26,10
3495,1175,9485,2023-08-19,2023-09-13,2023-09-22,9
3496,7616,8804,2023-07-14,2023-07-31,2023-08-11,11
3497,5504,4480,2023-07-09,2023-07-16,2023-07-16,0
3498,1415,4777,2022-08-27,2022-09-18,2022-09-26,8
3499,7355,9328,2023-07-26,2023-08-20,2023-08-24,4
3500,9381,7716,2022-06-22,2022-07-14,2022-07-17,3
3501,4221,1849,2022-09-19,2022-10-01,2022-10-12,11
3502,6331,584,2022-11-10,2022-11-30,2022-12-01,1
3503,32,4753,2022-07-10,2022-07-18,2022-07-21,3
3504,943,5046,2023-01-30,2023-02-25,2023-03-11,14
3505,9551,6502,2022-04-27,2022-05-09,2022-05-12,3
3506,1218,3626,2022-12-10,2023-01-05,2023-01-07,2
3507,3824,877,2023-08-13,2023-09-11,2023-09-19,8
3508,7828,6106,2023-08-24,2023-09-05,2023-09-06,1
3509,1704,8818,2022-09-29,2022-10-21,2022-10-24,3
3510,9984,1349,2022-10-24,2022-11-01,2022-11-15,14
3511,5941,823,2023-01-27,2023-02-03,2023-02-14,11
3512,4242,2355,2023-09-20,2023-10-18,2023-10-22,4
3513,289,8249,2022-07-30,2022-08-24,2022-09-02,9
3514,5167,384,2023-10-13,2023-10-30,2023-11-05,6
3515,6928,8869,2022-12-18,2023-01-04,2023-01-08,4
3516,1475,8948,2023-03-15,2023-04-11,2023-04-19,8
3517,2353,9828,2023-09-04,2023-09-16,2023-09-27,11
3518,1700,9613,2022-03-25,2022-04-11,2022-04-20,9
3519,485,5614,2023-11-12,2023-11-26,2023-12-09,13
3520,4845,522,2022-03-18,2022-03-25,2022-03-30,5
3521,4473,1414,2022-04-12,2022-05-02,2022-05-14,12
3522,3488,9777,2022-03-07,2022-04-05,2022-04-16,11
3523,7680,6268,2022-05-23,2022-06-21,2022-06-24,3
3524,8251,6408,2022-09-12,2022-09-30,2022-10-09,9
3525,7474,5968,2022-12-22,2023-01-11,2023-01-11,0
3526,6537,1700,2022-05-27,2022-06-04,2022-06-12,8
3527,7070,7583,2023-01-10,2023-01-28,2023-02-09,12
3528,2139,137,2022-09-15,2022-09-29,2022-10-05,6
3529,6450,4544,2022-03-03,2022-03-29,2022-04-12,14
3530,8078,321,2023-06-11,2023-06-27,2023-06-30,3
3531,4166,1686,2023-05-23,2023-06-14,2023-06-14,0
3532,5445,3087,2023-09-10,2023-09-21,2023-09-30,9
3533,1267,4212,2022-11-30,2022-12-21,2022-12-26,5
3534,2901,4152,2023-01-13,2023-01-22,2023-02-02,11
3535,3736,9680,2022-01-30,2022-02-28,2022-03-08,8
3536,8885,6204,2022-07-25,2022-08-21,2022-08-28,7
3537,8836,4060,2022-03-05,2022-03-24,2022-03-31,7
3538,4602,7128,2022-09-29,2022-10-16,2022-10-25,9
3539,8223,8445,2022-10-26,2022-11-19,2022-12-01,12
3540,9808,7038,2023-05-02,2023-05-10,2023-05-14,4
3541,5318,3611,2023-01-28,2023-02-06,2023-02-16,10
3542,7198,4640,2023-02-22,2023-03-03,2023-03-04,1
3543,7696,3940,2023-07-25,2023-08-04,2023-08-11,7
3544,6905,276,2023-03-03,2023-03-25,2023-03-25,0
3545,7415,8179,2023-10-31,2023-11-12,2023-11-20,8
3546,6134,6878,2023-06-15,2023-06-25,2023-06-30,5
3547,8240,2640,2022-12-21,2023-01-14,2023-01-16,2
3548,8375,740,2022-02-04,2022-02-14,2022-02-18,4
3549,9280,5286,2022-12-31,2023-01-29,2023-02-03,5
3550,9107,9101,2022-07-21,2022-08-17,2022-08-19,2
3551,9107,6082,2022-09-17,2022-10-05,2022-10-06,1
3552,3044,6926,2022-01-27,2022-02-17,2022-02-17,0
3553,4575,1895,2022-01-31,2022-02-17,2022-02-28,11
3554,4557,2271,2023-09-14,2023-09-26,2023-10-07,11
3555,2164,9958,2023-08-05,2023-08-15,2023-08-20,5
3556,5473,5862,2023-10-10,2023-10-24,2023-10-25,1
3557,3705,1493,2023-01-31,2023-02-21,2023-03-07,14
3558,3020,2040,2022-05-24,2022-06-21,2022-07-03,12
3559,9344,8914,2023-05-07,2023-05-22,2023-05-24,2
3560,4398,6617,2022-02-17,2022-03-15,2022-03-16,1
3561,2435,1773,2023-12-19,2024-01-05,2024-01-05,0
3562,6301,5670,2022-10-01,2022-10-08,2022-10-21,13
3563,60,9528,2023-06-11,2023-06-19,2023-06-19,0
3564,1575,5973,2022-08-13,2022-09-03,2022-09-13,10
3565,1489,2921,2022-04-21,2022-05-01,2022-05-04,3
3566,7481,4868,2022-07-27,2022-08-19,2022-08-30,11
3567,4555,7650,2022-07-16,2022-07-28,2022-08-05,8
3568,3287,680,2023-05-06,2023-05-15,2023-05-21,6
3569,9649,1135,2022-03-30,2022-04-18,2022-04-24,6
3570,4442,4207,2022-12-27,2023-01-07,2023-01-15,8
3571,8281,355,2022-09-17,2022-09-24,2022-09-29,5
3572,5131,4569,2022-05-26,2022-06-06,2022-06-15,9
3573,4982,623,2022-08-21,2022-09-02,2022-09-12,10
3574,181,3018,2022-05-10,2022-05-28,2022-05-31,3
3575,8243,3324,2022-04-26,2022-05-10,2022-05-13,3
3576,2286,4319,2023-07-20,2023-07-29,2023-08-10,12
3577,923,6292,2023-11-08,2023-11-25,2023-12-04,9
3578,8747,1854,2023-03-21,2023-04-01,2023-04-11,10
3579,8479,2294,2023-06-25,2023-07-13,2023-07-14,1
3580,7326,937,2023-04-15,2023-05-08,2023-05-11,3
3581,3333,6712,2022-05-18,2022-06-02,2022-06-11,9
3582,3637,7891,2022-09-16,2022-10-05,2022-10-14,9
3583,4750,8211,2022-12-12,2023-01-03,2023-01-15,12
3584,8284,7753,2023-03-27,2023-04-26,2023-04-30,4
3585,5666,9354,2022-08-08,2022-08-28,2022-09-10,13
3586,5903,5349,2022-05-17,2022-06-01,2022-06-10,9
3587,8207,3776,2023-10-04,2023-10-25,2023-11-06,12
3588,2814,8312,2023-10-11,2023-10-29,2023-11-08,10
3589,6864,602,2022-03-27,2022-04-21,2022-04-23,2
3590,7587,2493,2023-01-25,2023-02-15,2023-02-21,6
3591,3546,7321,2022-12-27,2023-01-13,2023-01-26,13
3592,1897,6146,2023-10-29,2023-11-14,2023-11-23,9
3593,5316,4496,2023-11-24,2023-12-21,2023-12-21,0
3594,8636,166,2022-12-18,2022-12-31,2023-01-13,13
3595,2574,5224,2022-09-18,2022-10-18,2022-10-29,11
3596,2100,4104,2022-01-27,2022-02-19,2022-02-22,3
3597,5431,2489,2022-04-26,2022-05-26,2022-05-27,1
3598,7085,769,2023-06-11,2023-07-11,2023-07-20,9
3599,7193,9031,2022-03-15,2022-04-02,2022-04-15,13
3600,2329,772,2023-11-17,2023-11-30,2023-12-03,3
3601,8129,4577,2023-06-18,2023-06-27,2023-07-08,11
3602,3442,4607,2022-03-15,2022-03-26,2022-03-28,2
3603,7223,2663,2022-11-06,2022-11-22,2022-11-29,7
3604,6081,3989,2023-10-02,2023-10-13,2023-10-24,11
3605,1002,4026,2023-12-22,2024-01-19,2024-01-21,2
3606,369,9756,2023-11-25,2023-12-04,2023-12-17,13
3607,3403,6025,2022-04-22,2022-05-04,2022-05-07,3
3608,4695,9548,2022-07-26,2022-08-05,2022-08-09,4
3609,9869,1095,2022-02-10,2022-03-07,2022-03-16,9
3610,4327,3033,2023-11-08,2023-12-04,2023-12-07,3
3611,6662,3788,2023-12-07,2023-12-25,2023-12-30,5
3612,8854,2422,2022-11-07,2022-11-24,2022-12-03,9
3613,4061,388,2023-08-31,2023-09-20,2023-09-22,2
3614,367,7101,2023-05-03,2023-05-29,2023-05-29,0
3615,8005,5485,2022-07-03,2022-07-22,2022-08-05,14
3616,9726,5438,2023-12-21,2024-01-07,2024-01-20,13
3617,9089,6671,2023-09-26,2023-10-16,2023-10-26,10
3618,8353,2572,2023-11-12,2023-11-23,2023-11-25,2
3619,1323,6300,2022-10-18,2022-11-05,2022-11-07,2
3620,6262,9258,2023-01-01,2023-01-19,2023-01-28,9
3621,3427,8864,2022-08-29,2022-09-24,2022-10-04,10
3622,3615,3098,2023-09-24,2023-10-24,2023-10-24,0
3623,4323,8078,2023-07-27,2023-08-19,2023-08-31,12
3624,3820,5436,2022-03-18,2022-04-05,2022-04-05,0
3625,5594,4004,2023-04-10,2023-04-18,2023-04-30,12
3626,9502,6087,2022-03-21,2022-04-17,2022-04-27,10
3627,7510,6585,2023-05-31,2023-06-15,2023-06-20,5
3628,6599,8841,2022-01-23,2022-02-20,2022-02-21,1
3629,607,9639,2023-07-01,2023-07-31,2023-08-13,13
3630,9823,3541,2023-04-21,2023-05-08,2023-05-16,8
3631,9879,6066,2023-04-07,2023-05-04,2023-05-08,4
3632,3923,8194,2022-06-17,2022-07-05,2022-07-19,14
3633,5360,5460,2022-07-17,2022-08-03,2022-08-09,6
3634,7398,3801,2023-04-20,2023-04-29,2023-05-11,12
3635,1326,4238,2022-08-12,2022-08-27,2022-08-30,3
3636,5076,6898,2022-05-24,2022-06-01,2022-06-12,11
3637,2699,674,2023-01-31,2023-02-22,2023-03-01,7
3638,5215,4065,2023-02-10,2023-03-04,2023-03-07,3
3639,5305,3335,2023-08-03,2023-08-31,2023-09-10,10
3640,3297,1832,2022-03-25,2022-04-10,2022-04-15,5
3641,2808,5382,2023-06-04,2023-06-15,2023-06-27,12
3642,9141,6087,2022-03-15,2022-04-06,2022-04-13,7
3643,7588,5631,2023-02-24,2023-03-26,2023-03-30,4
3644,4414,5310,2022-12-27,2023-01-11,2023-01-24,13
3645,1299,3821,2022-03-17,2022-03-27,2022-04-10,14
3646,1311,310,2023-05-26,2023-06-19,2023-06-19,0
3647,3712,8853,2023-05-30,2023-06-08,2023-06-08,0
3648,3641,5144,2023-09-07,2023-09-18,2023-09-29,11
3649,3590,9410,2022-11-10,2022-11-25,2022-12-02,7
3650,287,9423,2022-09-01,2022-09-26,2022-10-03,7
3651,1970,2911,2023-12-14,2023-12-31,2024-01-01,1
3652,5713,1895,2023-08-20,2023-08-31,2023-09-03,3
3653,713,7144,2022-08-12,2022-09-11,2022-09-15,4
3654,1820,1882,2023-01-14,2023-01-29,2023-01-30,1
3655,8543,2235,2023-06-03,2023-06-24,2023-06-25,1
3656,1007,6440,2023-06-17,2023-07-02,2023-07-03,1
3657,5693,2333,2022-10-16,2022-11-04,2022-11-09,5
3658,477,9915,2023-05-11,2023-06-07,2023-06-10,3
3659,2872,3387,2022-01-23,2022-02-08,2022-02-11,3
3660,5715,8494,2023-05-01,2023-05-28,2023-06-07,10
3661,7906,8651,2023-07-10,2023-08-07,2023-08-11,4
3662,1306,5930,2022-06-11,2022-06-22,2022-07-06,14
3663,1897,6761,2023-07-31,2023-08-20,2023-08-24,4
3664,964,6667,2023-01-02,2023-02-01,2023-02-06,5
3665,9684,7399,2022-01-06,2022-01-29,2022-02-06,8
3666,828,6233,2023-05-20,2023-06-13,2023-06-27,14
3667,9623,1489,2023-10-17,2023-10-30,2023-11-02,3
3668,6745,5419,2023-10-15,2023-10-31,2023-11-03,3
3669,6451,1665,2023-04-23,2023-05-13,2023-05-16,3
3670,346,6072,2022-10-16,2022-11-11,2022-11-19,8
3671,775,4768,2023-02-09,2023-02-20,2023-02-20,0
3672,1759,2614,2023-02-22,2023-03-15,2023-03-24,9
3673,1854,6860,2023-09-17,2023-10-09,2023-10-17,8
3674,8587,787,2022-05-30,2022-06-20,2022-06-27,7
3675,2567,9833,2022-03-27,2022-04-04,2022-04-07,3
3676,2067,5276,2022-02-16,2022-03-18,2022-03-23,5
3677,322,8815,2023-06-19,2023-06-27,2023-07-05,8
3678,3952,5899,2023-11-23,2023-12-19,2023-12-27,8
3679,5279,1990,2023-01-25,2023-02-24,2023-03-05,9
3680,3376,1549,2023-05-16,2023-06-13,2023-06-21,8
3681,8373,2284,2022-01-18,2022-02-05,2022-02-10,5
3682,6316,3920,2022-05-25,2022-06-06,2022-06-17,11
3683,7302,3129,2022-12-04,2022-12-17,2022-12-20,3
3684,1021,2067,2022-08-25,2022-09-01,2022-09-10,9
3685,8833,5516,2023-12-06,2023-12-26,2024-01-09,14
3686,5801,2264,2023-02-04,2023-03-02,2023-03-16,14
3687,9878,2256,2023-10-27,2023-11-06,2023-11-16,10
3688,3391,5903,2022-08-13,2022-08-21,2022-09-02,12
3689,7943,9277,2022-10-31,2022-11-28,2022-12-06,8
3690,5605,5240,2023-12-14,2023-12-30,2023-12-31,1
3691,392,3466,2023-01-27,2023-02-21,2023-03-06,13
3692,905,7389,2023-12-24,2024-01-20,2024-01-31,11
3693,4672,4003,2022-09-29,2022-10-14,2022-10-27,13
3694,5298,6283,2022-04-14,2022-05-14,2022-05-15,1
3695,3481,6850,2023-07-01,2023-07-13,2023-07-27,14
3696,1422,1151,2022-08-06,2022-08-13,2022-08-25,12
3697,5919,5069,2023-07-05,2023-08-01,2023-08-15,14
3698,6531,7892,2023-08-27,2023-09-22,2023-09-22,0
3699,3235,6273,2023-09-11,2023-09-23,2023-10-06,13
3700,1704,946,2023-01-20,2023-02-04,2023-02-09,5
3701,142,6995,2023-01-11,2023-02-06,2023-02-12,6
3702,5132,1762,2023-03-28,2023-04-22,2023-05-05,13
3703,8459,6032,2023-05-25,2023-06-02,2023-06-07,5
3704,8466,3162,2022-10-22,2022-10-30,2022-10-31,1
3705,5066,1169,2022-06-08,2022-06-15,2022-06-21,6
3706,5713,1895,2022-06-23,2022-07-21,2022-07-29,8
3707,9278,7163,2022-04-08,2022-04-16,2022-04-17,1
3708,9073,5004,2022-04-24,2022-05-12,2022-05-26,14
3709,5365,6698,2023-02-08,2023-02-27,2023-03-10,11
3710,4282,2227,2022-03-08,2022-04-02,2022-04-06,4
3711,837,2234,2022-09-26,2022-10-15,2022-10-20,5
3712,7921,6973,2023-08-30,2023-09-14,2023-09-24,10
3713,6662,1732,2023-11-08,2023-12-04,2023-12-14,10
3714,9641,2258,2023-08-02,2023-08-17,2023-08-31,14
3715,7994,7350,2022-01-01,2022-01-28,2022-02-08,11
3716,5883,149,2022-12-29,2023-01-23,2023-02-06,14
3717,4832,7441,2023-06-09,2023-06-27,2023-06-30,3
3718,3459,5325,2023-01-24,2023-02-16,2023-02-17,1
3719,1839,2674,2023-06-15,2023-06-29,2023-07-06,7
3720,132,1305,2023-09-21,2023-10-21,2023-11-04,14
3721,7509,2816,2023-11-26,2023-12-03,2023-12-10,7
3722,1314,5797,2022-02-19,2022-03-10,2022-03-24,14
3723,5694,9007,2023-06-16,2023-07-14,2023-07-26,12
3724,8623,9071,2022-09-16,2022-09-30,2022-10-09,9
3725,3521,5112,2022-09-30,2022-10-11,2022-10-22,11
3726,3615,7626,2023-09-07,2023-09-28,2023-09-28,0
3727,8563,2054,2023-07-08,2023-07-18,2023-07-22,4
3728,5066,811,2022-09-21,2022-10-16,2022-10-19,3
3729,7647,4576,2022-09-20,2022-10-18,2022-10-29,11
3730,5969,5878,2023-10-31,2023-11-26,2023-12-05,9
3731,4015,8268,2022-07-11,2022-08-10,2022-08-10,0
3732,2033,5335,2023-07-01,2023-07-11,2023-07-16,5
3733,7352,7779,2022-09-16,2022-09-29,2022-10-10,11
3734,5906,9029,2023-02-15,2023-02-25,2023-02-28,3
3735,8506,7373,2023-04-08,2023-04-21,2023-04-29,8
3736,2826,9014,2023-11-22,2023-11-29,2023-11-29,0
3737,8882,5969,2022-04-08,2022-04-29,2022-05-02,3
3738,4359,6492,2023-03-24,2023-04-12,2023-04-24,12
3739,744,4091,2022-11-10,2022-11-17,2022-11-27,10
3740,26,1313,2022-10-05,2022-10-14,2022-10-27,13
3741,415,7858,2023-11-07,2023-12-04,2023-12-17,13
3742,4086,8446,2023-09-24,2023-10-04,2023-10-18,14
3743,2726,5922,2022-11-22,2022-12-17,2022-12-21,4
3744,6058,1663,2022-06-26,2022-07-05,2022-07-16,11
3745,5252,4518,2022-08-12,2022-09-09,2022-09-18,9
3746,2792,9684,2023-02-18,2023-03-18,2023-03-26,8
3747,7114,5859,2022-06-10,2022-06-22,2022-06-22,0
3748,3180,3169,2023-01-31,2023-02-10,2023-02-13,3
3749,4139,6577,2023-12-27,2024-01-07,2024-01-13,6
3750,8793,8437,2023-03-25,2023-04-13,2023-04-21,8
3751,380,4307,2023-09-15,2023-10-13,2023-10-16,3
3752,1698,7510,2022-11-05,2022-11-26,2022-11-30,4
3753,2021,7608,2022-12-10,2022-12-22,2022-12-27,5
3754,2823,3170,2022-08-14,2022-09-05,2022-09-08,3
3755,1799,4229,2022-05-16,2022-05-23,2022-06-06,14
3756,6234,5282,2022-07-17,2022-08-01,2022-08-12,11
3757,1338,2639,2023-02-23,2023-03-04,2023-03-18,14
3758,2627,39,2022-07-15,2022-08-12,2022-08-12,0
3759,2222,919,2023-02-28,2023-03-24,2023-03-25,1
3760,9935,7701,2023-08-07,2023-08-22,2023-08-27,5
3761,5951,1885,2022-11-05,2022-11-24,2022-11-30,6
3762,1843,843,2023-08-14,2023-08-31,2023-09-14,14
3763,8115,5467,2023-11-09,2023-11-30,2023-11-30,0
3764,9536,2743,2022-05-22,2022-06-04,2022-06-04,0
3765,6537,2064,2023-01-23,2023-02-11,2023-02-17,6
3766,8438,1314,2022-05-06,2022-06-03,2022-06-04,1
3767,1743,8012,2023-03-13,2023-03-21,2023-03-21,0
3768,1666,5512,2022-08-29,2022-09-21,2022-09-28,7
3769,2125,4407,2022-09-19,2022-10-12,2022-10-24,12
3770,9073,8059,2022-07-26,2022-08-11,2022-08-15,4
3771,6067,6391,2022-04-16,2022-05-16,2022-05-30,14
3772,2467,147,2023-06-07,2023-06-26,2023-06-28,2
3773,6680,4723,2022-12-30,2023-01-12,2023-01-23,11
3774,79,5037,2022-05-15,2022-06-04,2022-06-05,1
3775,9570,5376,2022-04-16,2022-04-23,2022-04-27,4
3776,4628,7837,2022-01-16,2022-02-08,2022-02-20,12
3777,2650,1107,2023-08-09,2023-08-31,2023-09-06,6
3778,3468,4243,2023-10-27,2023-11-25,2023-12-08,13
3779,5814,1840,2023-07-31,2023-08-29,2023-09-08,10
3780,4660,786,2022-09-11,2022-10-10,2022-10-22,12
3781,39,1081,2022-11-14,2022-12-09,2022-12-09,0
3782,6587,1432,2023-11-23,2023-12-22,2023-12-31,9
3783,8087,1646,2023-09-27,2023-10-19,2023-10-21,2
3784,1030,4473,2023-11-19,2023-12-16,2023-12-21,5
3785,4148,3000,2022-11-25,2022-12-02,2022-12-03,1
3786,4489,8088,2023-12-18,2024-01-17,2024-01-30,13
3787,5543,7236,2022-08-28,2022-09-14,2022-09-28,14
3788,6847,1780,2022-11-07,2022-11-19,2022-11-25,6
3789,4231,3110,2022-11-30,2022-12-10,2022-12-10,0
3790,3582,2885,2023-09-28,2023-10-23,2023-11-04,12
3791,5978,4586,2023-10-22,2023-11-21,2023-11-22,1
3792,4338,5136,2023-05-07,2023-05-20,2023-05-28,8
3793,6859,5983,2022-10-12,2022-11-06,2022-11-07,1
3794,7100,3056,2022-12-22,2023-01-02,2023-01-04,2
3795,8995,4996,2022-06-17,2022-06-27,2022-06-29,2
3796,8561,431,2023-03-06,2023-04-02,2023-04-03,1
3797,3576,8564,2022-10-03,2022-10-10,2022-10-16,6
3798,2355,8451,2023-08-26,2023-09-15,2023-09-27,12
3799,4332,2407,2023-09-28,2023-10-11,2023-10-19,8
3800,6206,1095,2022-08-08,2022-08-15,2022-08-22,7
3801,8632,9424,2023-09-04,2023-09-15,2023-09-16,1
3802,3223,1028,2023-05-04,2023-05-13,2023-05-13,0
3803,4454,2450,2023-11-21,2023-12-09,2023-12-12,3
3804,7010,9927,2023-10-01,2023-10-30,2023-11-06,7
3805,3744,2190,2023-01-12,2023-01-24,2023-02-01,8
3806,2768,2631,2023-11-02,2023-11-27,2023-12-03,6
3807,776,1652,2022-12-29,2023-01-16,2023-01-24,8
3808,5035,9369,2023-11-28,2023-12-17,2023-12-25,8
3809,5325,1399,2022-06-17,2022-06-26,2022-07-07,11
3810,440,2117,2023-02-13,2023-02-25,2023-02-28,3
3811,151,4171,2023-01-12,2023-01-22,2023-01-29,7
3812,7383,3995,2023-12-26,2024-01-07,2024-01-16,9
3813,3437,1832,2022-01-29,2022-02-27,2022-03-08,9
3814,5126,4165,2022-01-03,2022-01-21,2022-01-30,9
3815,8326,1749,2022-05-04,2022-05-16,2022-05-26,10
3816,8429,5087,2023-03-12,2023-04-03,2023-04-13,10
3817,2228,6020,2023-10-11,2023-10-19,2023-10-30,11
3818,2852,316,2022-02-03,2022-02-25,2022-03-07,10
3819,4123,9354,2022-12-18,2023-01-17,2023-01-29,12
3820,9874,7199,2022-03-30,2022-04-20,2022-05-04,14
3821,4773,7884,2022-07-06,2022-07-17,2022-07-25,8
3822,5513,1812,2022-04-22,2022-05-06,2022-05-16,10
3823,4471,5658,2022-06-07,2022-06-16,2022-06-30,14
3824,9508,4211,2023-05-30,2023-06-08,2023-06-09,1
3825,6654,1049,2023-04-24,2023-05-22,2023-06-01,10
3826,639,1431,2023-07-04,2023-07-16,2023-07-30,14
3827,8668,5479,2022-01-11,2022-02-06,2022-02-12,6
3828,6378,8211,2022-10-05,2022-10-12,2022-10-24,12
3829,786,5893,2023-08-29,2023-09-06,2023-09-14,8
3830,8252,3313,2022-05-19,2022-06-13,2022-06-17,4
3831,114,5037,2022-07-14,2022-07-26,2022-08-02,7
3832,9785,8255,2022-06-11,2022-07-08,2022-07-11,3
3833,3896,8326,2023-08-03,2023-08-28,2023-09-03,6
3834,7801,8214,2022-12-14,2023-01-12,2023-01-19,7
3835,1083,9366,2023-08-06,2023-08-24,2023-08-25,1
3836,5059,35,2023-05-09,2023-06-03,2023-06-08,5
